"rawp","adjp","stats"
"116068_at",0.766313433013861,1,-0.297200509366988
"116071_at",0.203719491275019,1,1.27102574100532
"116085_at",0.890997581687709,1,0.137042019460516
"116092_at",0.62971088483645,1,-0.48213382178565
"116093_at",0.70846012438007,1,-0.373924988899093
"1160_at",0.770186383555257,1,-0.292131107021583
"116113_at",0.406602324673017,1,-0.8298876206334
"116115_at",0.743459721666087,1,-0.327275234902065
"116123_at",0.438866073470107,1,-0.774109443428822
"116135_at",0.640306312808571,1,0.467270565381051
"116138_at",0.85967143553121,1,0.176792429805079
"116143_at",0.527240668597478,1,-0.632223767735732
"116151_at",0.412285698130329,1,0.819877932281287
"116154_at",0.717848626342204,1,-0.361335543258861
"116159_at",0.501108150976097,1,-0.672747172978867
"116173_at",0.014081045601037,1,-2.45518919972118
"116179_at",0.901223076696904,1,-0.124116446156342
"1161_at",0.0819498323806533,1,-1.739483042985
"116224_at",0.616378165460373,1,0.500989993264368
"116225_at",0.103066111834239,1,1.63016744751348
"116228_at",0.714147288795122,1,0.366291878983173
"116236_at",0.0697063744727973,1,1.81381394749276
"116238_at",0.630136374970934,1,0.481534909409355
"116254_at",0.262386932739443,1,1.1207672857267
"116255_at",2.78025034372575e-05,0.540063629268728,-4.19075721553532
"116285_at",0.317426500008702,1,-0.999760346528027
"116328_at",0.779859406256985,1,-0.279502256896786
"116337_at",0.0164752675996775,1,2.39821331429117
"116349_at",0.22970882183436,1,1.2011092590943
"116362_at",0.913384542394507,1,-0.108770474981833
"116369_at",0.998353403366783,1,0.00206370430370946
"116372_at",0.285636380231251,1,1.0677431681523
"116379_at",0.000345661552773491,1,-3.57843216754623
"116412_at",0.694673591498264,1,-0.392520602741332
"116437_at",0.384835539562683,1,-0.86902119208679
"116441_at",0.551214786049857,1,0.595940784501338
"116442_at",0.164557627949967,1,-1.38990532651182
"116443_at",0.0083819342080691,1,2.63628482445176
"116444_at",0.872259709112723,1,-0.160788847802102
"116447_at",2.22044604925031e-15,4.31321645066873e-11,-7.92251185318775
"116448_at",8.94676199791888e-08,0.00173790851809574,-5.3469117305893
"116449_at",0.222696710625694,1,-1.21938866350424
"116461_at",0.429779030321069,1,-0.789569835515158
"116496_at",0.214099021810261,1,1.24237286686827
"1164_at",1.52322598978571e-13,2.95886648515875e-09,7.38516936989241
"116511_at",0.235010077565669,1,-1.18755169733076
"116519_at",0.867452549628063,1,0.166895149668651
"116535_at",0.518355922752662,1,0.645881775920273
"116540_at",0.0185982802236766,1,-2.35348655935432
"116541_at",0.802577182228311,1,0.250013146186751
"116729_at",0.226915977319879,1,1.20834138138998
"116828_at",0.228141863336455,1,-1.2051591643633
"116832_at",0.306312507750371,1,-1.0229901400467
"116835_at",0.0412083335748836,1,2.04142769911549
"116840_at",0.0212169678707106,1,-2.30410112047567
"116841_at",0.544064652922331,1,0.606677957955566
"116842_at",0.509925082716766,1,0.658954350896488
"116843_at",0.372368969503229,1,-0.892044707878723
"116844_at",0.760162496557966,1,0.305267408050258
"116931_at",0.584176994819984,1,-0.547293665848914
"116933_at",0.645446911432626,1,0.460096562388604
"116966_at",0.780639501574225,1,0.278485751102496
"116969_at",0.120503855185788,1,-1.55266220909644
"116983_at",0.848988330893184,1,-0.190409401779017
"116984_at",0.108863913433504,1,-1.60332049710599
"116985_at",0.0334096465665754,1,2.12712562620547
"116986_at",6.95466919700127e-05,1,-3.97783127402816
"116987_at",0.900376660058689,1,0.125185545730243
"116988_at",0.00110247086198068,1,-3.26298054932278
"116_at",0.300612199723,1,-1.03512144278634
"117143_at",0.116192091787521,1,-1.57095934778635
"117144_at",0.682196202313014,1,0.409468059240911
"117145_at",0.0392189316413194,1,-2.0618824200009
"117153_at",0.000199676282448102,1,3.71942568794291
"117154_at",0.799525502609376,1,-0.253961239936357
"117155_at",0.132237346186424,1,-1.5053374319899
"117156_at",0.197994805330007,1,1.2872854721339
"117157_at",0.905011066592728,1,0.119333597653759
"117159_at",0.496131442880412,1,-0.680589231113713
"117166_at",0.37899391855471,1,0.879751546344629
"117177_at",0.0231305301379976,1,-2.27127178540835
"117178_at",0.428933134826078,1,0.791018604771515
"117194_at",0.00464743131551071,1,2.830506869632
"117195_at",0.129937995959353,1,1.51434643970433
"117196_at",0.527183297144728,1,0.632311581600374
"117245_at",0.093149319743854,1,-1.67901397724549
"117246_at",0.320337652078076,1,-0.99376425522457
"117247_at",0.62142890522465,1,-0.493826232440494
"117248_at",0.348854764923527,1,0.936812984704157
"117283_at",0.347485470231852,1,-0.93947782884967
"117285_at",0.760576562399883,1,-0.304723746167557
"117286_at",0.806382181451609,1,0.245095894835842
"117289_at",0.773241801662536,1,0.288137090776761
"1173_at",0.887778573197823,1,0.141115659189899
"1174_at",0.107225659770034,1,-1.61078927371402
"117531_at",0.690747640770817,1,-0.397840663689236
"117532_at",0.102835934556791,1,1.63125779626721
"117579_at",0.995286072487903,1,-0.0059080663634316
"117581_at",0.000998408210286517,1,-3.29097490064109
"117583_at",4.11011225054381e-11,7.98389304668135e-07,-6.60005311309291
"1175_at",0.695000017298117,1,-0.392078764633076
"117854_at",0.597789660196185,1,-0.527581753334322
"1178_at",0.279059239372804,1,1.08243509875784
"1179_at",0.899705020419198,1,0.12603398816164
"117_at",0.95164473642942,1,0.0606414820105253
"1180_at",0.00921207405776925,1,-2.60408190007666
"1181_at",0.507794465486361,1,0.662275827609331
"1182_at",0.23637495969008,1,-1.18409626191169
"1183_at",2.9748647989436e-11,5.77867487194794e-07,6.64781003654206
"118421_at",0.0187053397342578,1,2.35135179118636
"118424_at",0.283709693616459,1,-1.07202301791278
"118425_at",0.287847066268632,1,1.06285642559128
"118426_at",0.159290402433647,1,1.40746211889019
"118427_at",0.64734072515611,1,0.457459612544223
"118429_at",0.787565126114857,1,0.269473767786238
"118430_at",0.118729904809351,1,1.56012686202165
"118442_at",0.356657954399214,1,0.921751991488487
"118460_at",0.757839651857121,1,-0.30831894484054
"118461_at",0.352458922873826,1,-0.929830362968126
"118471_at",0.0570829362657062,1,-1.90267522790797
"118472_at",0.0301551458346292,1,-2.16804653846671
"118487_at",0.0466991970063784,1,-1.98901817401371
"118490_at",0.929063738614368,1,-0.0890228650072548
"118491_at",0.803521056388886,1,0.248792805700568
"1184_at",0.187886971180696,1,1.31685578039808
"1185_at",0.758438851694005,1,-0.307531498281353
"118611_at",1.25096146819104e-06,0.0242999265196109,-4.84739032857614
"118663_at",5.83907588946886e-10,1.13424049152933e-05,-6.19471452851544
"118670_at",0.351266789020299,1,-0.932134947906388
"118672_at",0.155158676413018,1,1.42154398343148
"1186_at",0.0929122269028047,1,1.68023178737902
"118738_at",0.530985055692352,1,-0.62650302147886
"118788_at",0,0,-8.53828865094389
"118812_at",0.939708018871574,1,-0.0756368493600563
"118813_at",0.581522169949792,1,0.551162666591906
"118856_at",0.411970856555465,1,-0.82043028526947
"118881_at",0.52348005136413,1,0.637990212462783
"1188_at",0.355742514038022,1,-0.923508036947869
"118924_at",0.262990090778972,1,-1.11935178691508
"118932_at",0.770796471856372,1,-0.291333234442592
"118980_at",0.241445955093159,1,-1.1713802803526
"118987_at",0.337005802148346,1,0.960098184433598
"118_at",0.0573420047544488,1,-1.90069476418618
"119032_at",0.0010271753710307,1,3.28297565172337
"1191_at",0.414964091414131,1,-0.815189073304586
"1192_at",0.290228223950781,1,-1.05762108913546
"119369_at",0.201854193328321,1,-1.2762866904345
"119385_at",0.551372516882848,1,-0.59570470143567
"119391_at",0.129785845782295,1,-1.51494692410187
"119392_at",0,0,-19.4960256775088
"119395_at",0.0168357248301394,1,2.39027579767601
"1193_at",0.264298474613047,1,-1.11628893923297
"119467_at",0.00335179616039061,1,2.93348521658817
"119504_at",0.804600612917161,1,-0.247397494650492
"119548_at",0.848865881291952,1,-0.190565679335099
"119559_at",2.78574722956115e-06,0.0541131399342254,-4.68601583270488
"119587_at",0.835434539987095,1,-0.20773672597676
"1195_at",0.059574480156811,1,-1.88392973749668
"1196_at",0.710102808738832,1,-0.371718017491507
"119710_at",0.484387873271973,1,0.699262699398814
"1198_at",0.0512123808011757,1,1.94969585380348
"119_at",0.100305270000391,1,-1.64337548053178
"120065_at",0.549520875475049,1,-0.598478237777349
"120066_at",0.916211364097852,1,0.105207242294512
"120071_at",0.178912604947463,1,-1.34411066166089
"1200_at",0.843878891468221,1,0.196934377009265
"120103_at",0.674015588590451,1,0.420643274894407
"120114_at",0.0715776820692458,1,1.80179488963956
"1201_at",0.624555466899865,1,-0.489404336018907
"120224_at",0.403050009168766,1,-0.836186469287052
"120227_at",0.51858029828784,1,0.645535380039933
"120376_at",0.448260401766172,1,0.758318388126896
"120379_at",0.688600053290028,1,-0.400755624175112
"1203_at",0.0569305801895554,1,1.90384341649842
"120400_at",0.683471120082295,1,-0.407731075820059
"120425_at",0.260067764143997,1,-1.12623097872221
"120526_at",0.673598606159032,1,0.421214295887822
"120534_at",0.0122185124946013,1,2.50576984400383
"1207_at",0.563152142205298,1,0.5781658651366
"120863_at",0.288047472880307,1,-1.06241467878961
"120892_at",0.471117866341379,1,0.720661400887409
"1208_at",0.110398895950008,1,-1.59640277966919
"120935_at",0.120549062626463,1,-1.55247310716167
"120939_at",0.960355531986177,1,0.0497074344057484
"1209_at",0.0229082862119649,1,-2.27496072117368
"120_at",0.2286943931071,1,-1.20372886174797
"121006_at",0.143473529717135,1,1.4629775220141
"121053_at",0.409013289661607,1,-0.825631272620743
"1211_at",0.944487318688397,1,-0.0696310548969276
"121214_at",0.00144104829758374,1,-3.18630051027487
"121227_at",0.774475538271762,1,0.286525666276723
"121256_at",0.967831901745521,1,0.0403276605950604
"121260_at",0.205235064509525,1,-1.26677692680917
"121268_at",0.105465948974939,1,-1.61891315988619
"121273_at",0.109155575074706,1,-1.60200015564202
"121274_at",4.4557690870306e-12,8.65533145155695e-08,-6.92191658835348
"121278_at",0.850648501541374,1,-0.188291049236354
"1212_at",0.764315633625547,1,-0.29981846007169
"121340_at",0.471973637625313,1,-0.719271524080968
"121355_at",0.0273944177370027,1,2.20585123273349
"121391_at",0.610075201407103,1,0.509966114819679
"1213_at",0.469081796234784,1,-0.723973838889819
"121441_at",0.685218121985583,1,-0.405352906816616
"121457_at",0.335285524319724,1,0.963522208964079
"121506_at",0.191799105485615,1,1.30527534726347
"121512_at",0.380921963638388,1,0.876198809462259
"121536_at",0.629651943693652,1,-0.482216799928533
"121551_at",0.00017358712892368,1,3.75464529269522
"121599_at",0.801589223972911,1,0.251290882233922
"1215_at",0.860075352226306,1,-0.176278245185794
"121601_at",0.279961865955225,1,-1.08040500972766
"121642_at",0.440966469719875,1,0.770562206768413
"121643_at",0.0354171387625617,1,-2.10355665004822
"121665_at",0.231898420056326,1,-1.19548288286448
"121793_at",0.57357730923786,1,-0.562790853572153
"121838_at",0.320501496863118,1,-0.993427846300549
"121952_at",0.757228777823041,1,0.309121930058758
"122042_at",0.465957366890337,1,-0.729072415720897
"122046_at",0.00012112807402298,1,3.84383173313256
"122060_at",0.240972921984845,1,-1.17255844462746
"122258_at",0.017643128330123,1,-2.37302377270929
"122402_at",0.948651839100781,1,-0.0643998630144156
"122416_at",0.479077904722276,1,0.707786413683769
"122481_at",0.127466089455592,1,-1.52417064301558
"122509_at",0.80140889447186,1,0.25152414835748
"122525_at",0.0229028653109418,1,2.27505108818904
"122553_at",0.212120472594182,1,1.2477558741306
"122616_at",0.0237668212156574,1,-2.26087786412001
"122618_at",0.216426296787102,1,1.23608681108296
"122622_at",0.582624677579719,1,-0.54955493203497
"122651_at",0.0584951925554127,1,-1.89196839005605
"122664_at",0.417711164456738,1,0.81039852652823
"122704_at",0.138735289800061,1,-1.4805171407765
"122769_at",0.000158991252113605,1,-3.77658823520655
"122773_at",0.30695851683594,1,-1.02162479672035
"122786_at",0.51158027957641,1,-0.656379029868358
"122809_at",0.207642613940578,1,-1.26007415140853
"122830_at",0.542688896433271,1,-0.608751905751065
"122876_at",1.1242474284856e-08,0.000218385062983328,-5.71083266919133
"122945_at",0.666887211656836,1,0.430424039220554
"122953_at",0.952205361365893,1,-0.059937564690563
"122961_at",0.041706110836667,1,-2.03644081164148
"122970_at",0.175544265130643,1,-1.35460241031595
"123016_at",0.289625571222951,1,-1.05894336954206
"123036_at",0.781599051260836,1,0.277235801119199
"123041_at",0.000222764183435809,1,3.69169536958021
"123096_at",0.513242209027886,1,-0.653797606058813
"123099_at",0.0793427610496977,1,-1.75451231826341
"1230_at",0.863690275284375,1,0.171678517893501
"123169_at",0.484953579667962,1,-0.698357609391216
"123207_at",0.262968681242215,1,-1.11940199269355
"123228_at",0.417764165826293,1,0.810306281847839
"123263_at",0.32412365269569,1,0.986019278459524
"123264_at",0.974008735599882,1,-0.0325809824313335
"123283_at",0.0915153750322308,1,1.68745771032745
"1232_at",0.367408280957591,1,0.901338666697249
"123355_at",0.169731440318417,1,-1.37306725265275
"1233_at",0.875470376516662,1,0.156713843300021
"1234_at",0.607230571617033,1,-0.51403063606556
"123591_at",0.854198999922232,1,-0.183763488923058
"1235_at",0.234009654040441,1,1.19009347637878
"123606_at",0.541957811485707,1,0.609855079375423
"123624_at",0.698631195897935,1,0.38716886822952
"123688_at",0.64702617518191,1,0.457897371803996
"1236_at",0.563215456945328,1,-0.578072078696132
"123720_at",0.50553090817971,1,0.665812571853434
"123722_at",0.979645857152268,1,0.025512902473329
"123775_at",0.135124859311467,1,-1.49419423376435
"1237_at",0.494502757883541,1,0.683164728169956
"123803_at",0.647315794450753,1,0.457494305412037
"123811_at",0.544131288090879,1,0.606577571984209
"123872_at",0.681609479481059,1,-0.410267841707799
"123879_at",0.578939684972427,1,-0.554934175442242
"1238_at",0.766084467555001,1,0.297500445981345
"123920_at",0.262260294675771,1,-1.1210647668721
"123970_at",0.390340365617,1,0.859000272586201
"123_at",0.196358120769863,1,1.29199718119825
"124044_at",0.396078682661802,1,0.848645316900577
"124045_at",0.189413684194697,1,1.31231556008962
"124056_at",0.669652861676877,1,0.4266244838162
"124093_at",0.0225436683801847,1,2.28108076068466
"1240_at",0.526055409629244,1,-0.634038940009396
"124152_at",0.1003002516755,1,-1.64339975072476
"1241_at",0.298846676301901,1,1.03890982557278
"124220_at",0.0928651526907629,1,-1.68047387736619
"124221_at",0.600635851174158,1,-0.523486344792848
"124222_at",0.10332339740151,1,-1.62895097631301
"124245_at",0.44699973737782,1,-0.76042641742353
"124359_at",0.127839868728744,1,-1.52267566657278
"124401_at",0.0147880888385075,1,-2.43752751280841
"124402_at",0.949432077333569,1,-0.0634199802550258
"124404_at",0.401785542622589,1,-0.838436597162536
"124411_at",0.00102304138848597,1,-3.28411232674223
"124446_at",0.374407346006667,1,-0.888248033889304
"124454_at",0.765192541351347,1,0.298669093120256
"124460_at",0.147170641389036,1,-1.44959804544844
"124491_at",0.226087138912701,1,1.21049987445383
"1244_at",0.935876274839724,1,0.0804538810839199
"124512_at",0.139510711342266,1,-1.47761554432288
"124535_at",0.0183766880925091,1,2.35793949105606
"124540_at",0.742916438843632,1,0.327993683079743
"124565_at",0.000396658667726868,1,-3.54229695170184
"124583_at",0.451811250298624,1,0.752398829488801
"124590_at",0.5687232041252,1,0.569932907844283
"124599_at",0.492653990484588,1,-0.686093752244048
"124602_at",0.411540676668482,1,0.821185390846752
"124626_at",0.258881163604914,1,-1.12903951772151
"124637_at",0.846397878609562,1,0.193716490846182
"124739_at",0.272812714611702,1,-1.09660816972932
"124751_at",0.485536482185566,1,-0.697425604853936
"124773_at",0.608137236831876,1,-0.512734237406728
"124783_at",0.176006158232545,1,-1.35315487377724
"124790_at",0.262785273092454,1,-1.11983220403086
"124808_at",0.762176285917554,1,-0.302624178879908
"124817_at",0.238010114100623,1,-1.17997511090823
"124842_at",0.185471641747449,1,1.32409456092178
"124857_at",0.627453657525224,1,-0.485313955620461
"124872_at",0.288936645901336,1,-1.06045721230423
"124912_at",0.32017648066357,1,0.994095284902106
"124923_at",0.154724882750995,1,-1.42303888659233
"124925_at",0.00269913116242004,1,-3.00007502238405
"124930_at",0.18114045669322,1,-1.33725180573478
"124935_at",0.0785145975819068,1,-1.75937050926583
"124936_at",3.97730894434734e-05,0.77259226243947,-4.10879385623346
"124975_at",3.51325570546734e-06,0.0682449920787032,4.63827709129418
"124976_at",0.685470030194884,1,0.405010177089127
"124989_at",0.301190211727897,1,1.03388439360493
"124995_at",0.495268991461647,1,-0.681952492531209
"124997_at",0.082405660804153,1,-1.73689525682802
"124_at",0.882304314255995,1,-0.148048725832097
"125058_at",0.63261703121099,1,0.478046609562973
"125061_at",0.859863901899374,1,-0.176547414932421
"125111_at",0.326424215293835,1,-0.981341801816906
"125113_at",0.893287906885586,1,-0.134145011948112
"125115_at",0.380419116338573,1,0.877124320127413
"125144_at",0.93463678077274,1,0.0820124907034345
"125150_at",0.611558870897176,1,0.507849530792117
"125170_at",0.0107101591939225,1,2.5520160269789
"125206_at",0.872436550526807,1,-0.16056433040358
"125228_at",0.550690488370335,1,-0.59672576405402
"125336_at",0.582082290383051,1,-0.550345691771376
"125476_at",0.0205356252641524,1,2.31641491323514
"125488_at",0.155396784793006,1,-1.4207247830337
"125704_at",0.316506617815151,1,-1.00166251277656
"125875_at",0.0925405113381728,1,-1.68214610817588
"125893_at",9.81299414992698e-06,0.190617411362332,-4.42125355530634
"1258_at",0.234719435157951,1,-1.18828934226955
"125950_at",0.000801015678133288,1,-3.35244357361687
"125965_at",0.625930178764518,1,0.487463110703766
"125972_at",0.091812343526384,1,-1.68591411144857
"125981_at",0.383869262417365,1,0.870789201563016
"125988_at",0.161859726620547,1,1.39884413983547
"1259_at",0.0671869326470542,1,1.83042151697775
"125_at",2.77071355649916e-05,0.538211108349962,-4.19153670082756
"126003_at",0.00373181829148583,1,-2.89998389876536
"126006_at",0.464895661910918,1,0.730809267782403
"126014_at",0.550306836144152,1,-0.597300401982807
"126068_at",0.594555193049675,1,0.53224662688713
"126069_at",0.293439927435043,1,-1.05060525306107
"126070_at",0.00353835799179003,1,-2.91662950394822
"126074_at",4.27490479881776e-06,0.0830400257170349,4.59754881969414
"126075_at",0.201343991097594,1,1.27773184970118
"126119_at",0.288777875002465,1,1.06080643980091
"126123_at",0.381946130662083,1,0.874316105882408
"126129_at",0.614248051085982,1,-0.504018963449792
"126133_at",0.906792697772592,1,-0.117084998065373
"126147_at",0.151370792970637,1,1.43470635344156
"1261_at",0.731953162484404,1,-0.342528549570391
"126204_at",0.337985343074899,1,-0.958153535792176
"126205_at",0.322087802417018,1,-0.990176611210324
"126206_at",0.0626743804026959,1,-1.86149447314227
"126208_at",0.63229369317362,1,0.478500957186892
"126231_at",0.122103400937764,1,-1.54600483165737
"126248_at",0.772674853196347,1,0.288877851798231
"126259_at",0.610886716922408,1,-0.50880813466372
"126272_at",0.604582596711817,1,-0.517821814442669
"126282_at",0.199737790280271,1,1.28229896678168
"126295_at",0.478210037322369,1,0.709184425151721
"126298_at",0.821880978121272,1,0.225126355939628
"126299_at",0.713837316645273,1,-0.366707359116184
"1262_at",0.0591517860392647,1,-1.88706349436934
"126306_at",0.755489528303448,1,-0.311409242738804
"126308_at",0.669471401840086,1,-0.426873590952335
"126321_at",0.0459111529752476,1,1.99620923211278
"126326_at",0.0141024127328346,1,-2.45464410857366
"126328_at",0.467540073048491,1,-0.726487328121775
"126353_at",0.300854414409597,1,1.03460286727079
"126364_at",0.017082560893442,1,-2.38492591943069
"126370_at",0.426824788755808,1,0.794636828550257
"126374_at",0.30724239101063,1,-1.02102542921688
"126375_at",0.0213215568320844,1,2.30224149983623
"126382_at",0.40750544548603,1,-0.828291482277878
"126393_at",0.740499951164824,1,0.331191353208727
"1263_at",0.985279775030101,1,0.0184501127626727
"126402_at",0.000266639604304508,1,3.64572441706552
"126410_at",0.800930954827348,1,-0.252142455811024
"126433_at",0.763563587913538,1,-0.300804485347698
"1264_at",5.30223633532501e-06,0.102995940813688,-4.5524595280018
"126520_at",0.481289208437268,1,-0.70423055042541
"126526_at",0.0184321551592403,1,-2.35682047980244
"126536_at",0.946349839113421,1,-0.0672912543668011
"126549_at",0.0658955343683254,1,-1.83913362517457
"126567_at",0.0574675534794724,1,-1.89973767553222
"1265_at",0.484531270139267,1,-0.699033220433546
"126638_at",0.0281523526191474,1,2.19515679048021
"126661_at",0.254836195702161,1,1.1386810828387
"126668_at",0.0277787674196841,1,2.20039662021679
"126669_at",0.421927548388466,1,0.803081640837592
"126695_at",0.354719694055009,1,-0.925473438230947
"1266_at",0.452291283208886,1,0.751600598660807
"126731_at",0.233389576092875,1,1.19167277767767
"126789_at",0.0231954285785421,1,2.2702003699453
"126792_at",0.715750757919696,1,-0.364143630162244
"1267_at",0.125623146305324,1,1.53159200646437
"126820_at",0.914378031701257,1,-0.107518018227354
"126823_at",0.596226320200913,1,0.529835022986377
"126859_at",0.00593444948974442,1,2.75138145265748
"126868_at",0.0358086120700325,1,-2.09909403614552
"1268_at",0.403612525236155,1,-0.835186827351704
"126917_at",0.0611431781431784,1,-1.87245864503403
"126969_at",0.498841471807356,1,-0.676313738695152
"1269_at",0.605944248684709,1,-0.515871373798722
"126_at",0.981015928796406,1,0.02379525016625
"127002_at",0.421405571483339,1,0.803985115127315
"127003_at",0.497329372489393,1,-0.678697780942234
"127018_at",0.570762300997613,1,0.566929175794872
"127124_at",0.00292302620230811,1,2.97571893797416
"1271_at",0.000405090816392839,1,-3.53674484751335
"127247_at",0.393238761752007,1,0.8537585926196
"127253_at",0.370672274015065,1,0.895214801227373
"127254_at",0.0103375007892228,1,-2.56433066540776
"127255_at",0.356412782074726,1,-0.922222014991401
"127262_at",0.000192819514231335,1,3.72824286250792
"127281_at",0.171836059985179,1,1.36632792471872
"127294_at",0.0496241346859079,1,1.96318970903282
"1272_at",0.0135499768706187,1,-2.46897741878694
"127343_at",0.921136205185013,1,0.0990026007075191
"127391_at",0.330738331809854,1,-0.972627777722216
"127396_at",0.972178901350633,1,0.0348756448993393
"127428_at",0.0474129099056435,1,1.98259300005951
"127435_at",0.0968003168013158,1,1.66056761925383
"127495_at",0.334912948491586,1,0.964265269493105
"127534_at",0.296070742093576,1,1.04489664171036
"127540_at",0.482114319982793,1,-0.702906018861779
"127544_at",0.553559761462993,1,-0.592434362876084
"127579_at",0.478192022472688,1,-0.709213459202981
"127602_at",0.797712958751672,1,-0.256308079882223
"127670_at",0.225282442881795,1,1.21260090459011
"127687_at",0.481429533941667,1,-0.704005202148935
"127700_at",3.09752223870419e-12,6.01693694868288e-08,6.97322610290356
"127703_at",0.252162486126269,1,1.14511267377454
"127707_at",0.0448266149751297,1,2.00627782109549
"127731_at",0.372766326806925,1,-0.891303583374145
"127733_at",0.741996938090049,1,-0.329210035527218
"127795_at",0.363084876305937,1,-0.90950261839762
"1277_at",0.483301915158755,1,0.701001762704751
"127829_at",1.38604172850165e-06,0.0269238605761446,4.82700136376626
"127833_at",0.208690139754822,1,1.25717537039437
"127841_at",0.933370470366428,1,-0.0836050264948113
"127845_at",0.724463032007026,1,0.352500382036237
"1278_at",0.459570376190915,1,0.739554471242179
"127933_at",0,0,12.5176673734777
"127943_at",0.789330420478055,1,-0.267180199758645
"127_at",0.0141797833741331,1,2.45267640534411
"128025_at",0.830128642180996,1,0.214536582634431
"128061_at",0.218402190888908,1,-1.23078793031663
"128077_at",0.0278062040230771,1,2.20000973952437
"1280_at",0.303434232654466,1,1.02909670866615
"128153_at",0.28721747848318,1,-1.06424554733715
"128178_at",3.41904282663563e-12,6.64149069073972e-08,6.95932488412692
"1281_at",0.757335755306236,1,-0.308981295298346
"128209_at",9.71667191151937e-13,1.88746351881264e-08,7.13444767722831
"128218_at",0.991161964799338,1,-0.0110770609871724
"128229_at",0.783756561714939,1,0.274426914694069
"128239_at",0.191011050458462,1,1.30759400769203
"128240_at",0.141861391342032,1,1.46889455650718
"128272_at",0.180365482063714,1,1.33963056392425
"1282_at",0.0919278241830483,1,-1.68531494314459
"128308_at",0.0825739144461346,1,-1.73594299542336
"128338_at",0.504154927352715,1,0.66796657732276
"128344_at",0.42678901377497,1,0.794698313253533
"128346_at",0.971765621333003,1,-0.0353939343973167
"128387_at",0.767334979855384,1,0.295862644582607
"128408_at",0.0040023323236158,1,2.87797785617506
"128414_at",0.561915251663653,1,0.579999060047368
"128434_at",0.717864496137841,1,-0.361314311739042
"128439_at",0.0911196312601803,1,1.68952099838917
"128486_at",0.39421629390761,1,0.851996032877554
"128488_at",0.429932929076002,1,-0.789306430563697
"128497_at",0.680766439428423,1,-0.411417478930519
"1284_at",0.729921220807576,1,0.345230327319332
"128553_at",0.166829925220716,1,-1.38246188690777
"1285_at",0.609709570485272,1,0.510488069945464
"128602_at",0.298154239459691,1,-1.04039970338616
"128611_at",0.801525192262859,1,-0.251373709204881
"128637_at",0.111931519483138,1,-1.58957108312415
"128646_at",0.370589996671906,1,-0.895368756298115
"128653_at",0.175595486359116,1,-1.35444174708398
"128674_at",0.137482736026378,1,-1.48523064780083
"1286_at",0.115692711037382,1,-1.57311275921849
"128710_at",0.00136215943690687,1,-3.2025514960973
"1287_at",0.371812259142113,1,-0.893083872036268
"128817_at",0.107582123363048,1,1.60915650958382
"128821_at",0.323577127046456,1,0.987133642496074
"128822_at",0.527171242543014,1,-0.632330033228768
"128826_at",0.946333700478217,1,0.0673115270067389
"128853_at",0.258237976780312,1,-1.1305655913583
"128854_at",0.0247954929219083,1,-2.24457400788441
"128859_at",0.436691267894056,1,-0.777792639442082
"128861_at",0.18979364273189,1,-1.311189814316
"128864_at",0.179989741820145,1,-1.34078661924785
"128866_at",0.499312322716766,1,0.675572159245089
"128869_at",0.520657653287767,1,-0.642331981322639
"128872_at",0.132439712431714,1,-1.50455037666155
"128876_at",0.65383001504593,1,0.448447849830435
"1288_at",0.289665851909969,1,1.05885493194529
"128954_at",2.43243225561685e-09,4.72499965653572e-05,-5.96593089443537
"128977_at",0.771529800409471,1,-0.29037443377746
"128989_at",3.40102290774524e-08,0.000660648699829514,-5.51942935202125
"1289_at",0.438974189863211,1,-0.773926614359585
"128_at",0.922155804920163,1,0.0977185252711366
"129025_at",0.0634353733636632,1,1.8561275945863
"129049_at",0.701989748622448,1,0.382635899158433
"129080_at",0.0398583468933045,1,-2.05521392330078
"1290_at",0.129885400798668,1,-1.51455395294793
"129138_at",0.42287719366707,1,0.801439606879221
"1291_at",0.857855236913254,1,0.179105024383818
"129285_at",0.247564225315001,1,-1.15628592066693
"129293_at",0.695163465776259,1,-0.3918575554694
"1292_at",0.000275172703881887,1,3.63761653178624
"129303_at",0.0704429446048176,1,-1.8090518750109
"1293_at",4.71405522839419e-07,0.00915705228115571,5.03759990527203
"129401_at",0.306328281947226,1,1.02295677849146
"129446_at",0.591755907082392,1,-0.536293232429607
"129450_at",0.0951337357402005,1,-1.66891747564962
"1294_at",0.118045031782701,1,-1.56303215519978
"129530_at",0.0715023514784805,1,-1.80227371763936
"129531_at",0.282689687489436,1,-1.07429678061849
"129563_at",0.883205021242788,1,-0.146907513643878
"129607_at",0.514795274758449,1,-0.651389208923101
"129642_at",0.362406375659524,1,0.910789348728038
"129684_at",0.830010329239427,1,0.214688320394312
"129685_at",0.121470625978589,1,-1.54863026592026
"1296_at",0.16225517803987,1,-1.39752691735674
"129787_at",0.928571548819425,1,-0.089642199760503
"129790_at",0.732402268644607,1,0.341931732055086
"1297_at",0.122070406680738,1,-1.54614146431014
"129804_at",0.000800099536622412,1,3.35276034388927
"129807_at",0.00266864201535699,1,3.0035334610007
"129831_at",0.377160959052025,1,0.883139399371258
"129852_at",0.691163647194248,1,0.397276401815779
"129880_at",0.781042762580049,1,-0.277960393377418
"129881_at",0.267209827793423,1,1.10951093961285
"1298_at",0.196845918386916,1,-1.29058990490906
"1299_at",0.195958901705515,1,-1.29315081883085
